Year,Sex,Age Group,Aboriginal status,Region,Population
2020,Female,0-,Non-Aboriginal,Greater Darwin,4227
2020,Female,5-,Non-Aboriginal,Greater Darwin,4041
2020,Female,10-,Non-Aboriginal,Greater Darwin,3561
2020,Female,15-,Non-Aboriginal,Greater Darwin,3015
2020,Female,20-,Non-Aboriginal,Greater Darwin,3771
2020,Female,25-,Non-Aboriginal,Greater Darwin,6193
2020,Female,30-,Non-Aboriginal,Greater Darwin,6484
2020,Female,35-,Non-Aboriginal,Greater Darwin,5656
2020,Female,40-,Non-Aboriginal,Greater Darwin,4749
2020,Female,45-,Non-Aboriginal,Greater Darwin,4276
2020,Female,50-,Non-Aboriginal,Greater Darwin,3979
2020,Female,55-,Non-Aboriginal,Greater Darwin,3664
2020,Female,60-,Non-Aboriginal,Greater Darwin,2996
2020,Female,65-,Non-Aboriginal,Greater Darwin,2411
2020,Female,70-,Non-Aboriginal,Greater Darwin,1732
2020,Female,75-,Non-Aboriginal,Greater Darwin,990
2020,Female,80-,Non-Aboriginal,Greater Darwin,529
2020,Female,85+,Non-Aboriginal,Greater Darwin,422
2021,Male,0-,Aboriginal,Greater Darwin,1033
2021,Male,5-,Aboriginal,Greater Darwin,1094
2021,Male,10-,Aboriginal,Greater Darwin,958
2021,Male,15-,Aboriginal,Greater Darwin,798
2021,Male,20-,Aboriginal,Greater Darwin,763
2021,Male,25-,Aboriginal,Greater Darwin,793
2021,Male,30-,Aboriginal,Greater Darwin,760
2021,Male,35-,Aboriginal,Greater Darwin,675
2021,Male,40-,Aboriginal,Greater Darwin,622
2021,Male,45-,Aboriginal,Greater Darwin,880
2021,Male,50-,Aboriginal,Greater Darwin,486
2021,Male,55-,Aboriginal,Greater Darwin,368
2021,Male,60-,Aboriginal,Greater Darwin,284
2021,Male,65-,Aboriginal,Greater Darwin,176
2021,Male,70-,Aboriginal,Greater Darwin,106
2021,Male,75-,Aboriginal,Greater Darwin,56
2021,Male,80-,Aboriginal,Greater Darwin,14
2021,Male,85+,Aboriginal,Greater Darwin,13
2021,Female,0-,Aboriginal,Greater Darwin,964
2021,Female,5-,Aboriginal,Greater Darwin,1065
2021,Female,10-,Aboriginal,Greater Darwin,958
2021,Female,15-,Aboriginal,Greater Darwin,612
2021,Female,20-,Aboriginal,Greater Darwin,544
2021,Female,25-,Aboriginal,Greater Darwin,664
2021,Female,30-,Aboriginal,Greater Darwin,671
2021,Female,35-,Aboriginal,Greater Darwin,685
2021,Female,40-,Aboriginal,Greater Darwin,612
2021,Female,45-,Aboriginal,Greater Darwin,874
2021,Female,50-,Aboriginal,Greater Darwin,527
2021,Female,55-,Aboriginal,Greater Darwin,453
2021,Female,60-,Aboriginal,Greater Darwin,346
2021,Female,65-,Aboriginal,Greater Darwin,252
2021,Female,70-,Aboriginal,Greater Darwin,173
2021,Female,75-,Aboriginal,Greater Darwin,57
2021,Female,80-,Aboriginal,Greater Darwin,43
2021,Female,85+,Aboriginal,Greater Darwin,25
2021,Male,0-,Non-Aboriginal,Greater Darwin,4247
2021,Male,5-,Non-Aboriginal,Greater Darwin,4101
2021,Male,10-,Non-Aboriginal,Greater Darwin,3671
2021,Male,15-,Non-Aboriginal,Greater Darwin,3798
2021,Male,20-,Non-Aboriginal,Greater Darwin,4751
2021,Male,25-,Non-Aboriginal,Greater Darwin,6113
2021,Male,30-,Non-Aboriginal,Greater Darwin,6404
2021,Male,35-,Non-Aboriginal,Greater Darwin,5699
2021,Male,40-,Non-Aboriginal,Greater Darwin,4791
2021,Male,45-,Non-Aboriginal,Greater Darwin,3710
2021,Male,50-,Non-Aboriginal,Greater Darwin,4487
2021,Male,55-,Non-Aboriginal,Greater Darwin,4044
2021,Male,60-,Non-Aboriginal,Greater Darwin,3420
2021,Male,65-,Non-Aboriginal,Greater Darwin,2742
2021,Male,70-,Non-Aboriginal,Greater Darwin,2171
2021,Male,75-,Non-Aboriginal,Greater Darwin,1247
2021,Male,80-,Non-Aboriginal,Greater Darwin,628
2021,Male,85+,Non-Aboriginal,Greater Darwin,387
2021,Female,0-,Non-Aboriginal,Greater Darwin,3952
2021,Female,5-,Non-Aboriginal,Greater Darwin,3782
2021,Female,10-,Non-Aboriginal,Greater Darwin,3314
2021,Female,15-,Non-Aboriginal,Greater Darwin,3287
2021,Female,20-,Non-Aboriginal,Greater Darwin,4185
2021,Female,25-,Non-Aboriginal,Greater Darwin,6123
2021,Female,30-,Non-Aboriginal,Greater Darwin,6485
2021,Female,35-,Non-Aboriginal,Greater Darwin,5787
2021,Female,40-,Non-Aboriginal,Greater Darwin,4689
2021,Female,45-,Non-Aboriginal,Greater Darwin,3603
2021,Female,50-,Non-Aboriginal,Greater Darwin,4013
2021,Female,55-,Non-Aboriginal,Greater Darwin,3537
2021,Female,60-,Non-Aboriginal,Greater Darwin,3071
2021,Female,65-,Non-Aboriginal,Greater Darwin,2356
2021,Female,70-,Non-Aboriginal,Greater Darwin,1884
2021,Female,75-,Non-Aboriginal,Greater Darwin,1071
2021,Female,80-,Non-Aboriginal,Greater Darwin,640
2021,Female,85+,Non-Aboriginal,Greater Darwin,447
2022,Male,0-,Aboriginal,Greater Darwin,1008
2022,Male,5-,Aboriginal,Greater Darwin,1085
2022,Male,10-,Aboriginal,Greater Darwin,972
2022,Male,15-,Aboriginal,Greater Darwin,816
2022,Male,20-,Aboriginal,Greater Darwin,753
2022,Male,25-,Aboriginal,Greater Darwin,794
2022,Male,30-,Aboriginal,Greater Darwin,777
2022,Male,35-,Aboriginal,Greater Darwin,692
2022,Male,40-,Aboriginal,Greater Darwin,629
2022,Male,45-,Aboriginal,Greater Darwin,864
2022,Male,50-,Aboriginal,Greater Darwin,489
2022,Male,55-,Aboriginal,Greater Darwin,363
2022,Male,60-,Aboriginal,Greater Darwin,291
2022,Male,65-,Aboriginal,Greater Darwin,177
2022,Male,70-,Aboriginal,Greater Darwin,107
2022,Male,75-,Aboriginal,Greater Darwin,61
2022,Male,80-,Aboriginal,Greater Darwin,16
2022,Male,85+,Aboriginal,Greater Darwin,14
2022,Female,0-,Aboriginal,Greater Darwin,958
2022,Female,5-,Aboriginal,Greater Darwin,1052
2022,Female,10-,Aboriginal,Greater Darwin,975
2022,Female,15-,Aboriginal,Greater Darwin,626
2022,Female,20-,Aboriginal,Greater Darwin,538
2022,Female,25-,Aboriginal,Greater Darwin,678
2022,Female,30-,Aboriginal,Greater Darwin,683
2022,Female,35-,Aboriginal,Greater Darwin,699
2022,Female,40-,Aboriginal,Greater Darwin,627
2022,Female,45-,Aboriginal,Greater Darwin,862
2022,Female,50-,Aboriginal,Greater Darwin,528
2022,Female,55-,Aboriginal,Greater Darwin,448
2022,Female,60-,Aboriginal,Greater Darwin,348
2022,Female,65-,Aboriginal,Greater Darwin,261
2022,Female,70-,Aboriginal,Greater Darwin,175
2022,Female,75-,Aboriginal,Greater Darwin,63
2022,Female,80-,Aboriginal,Greater Darwin,46
2022,Female,85+,Aboriginal,Greater Darwin,26
2022,Male,0-,Non-Aboriginal,Greater Darwin,4144
2022,Male,5-,Non-Aboriginal,Greater Darwin,4069
2022,Male,10-,Non-Aboriginal,Greater Darwin,3729
2022,Male,15-,Non-Aboriginal,Greater Darwin,3880
2022,Male,20-,Non-Aboriginal,Greater Darwin,4684
2022,Male,25-,Non-Aboriginal,Greater Darwin,6122
2022,Male,30-,Non-Aboriginal,Greater Darwin,6539
2022,Male,35-,Non-Aboriginal,Greater Darwin,5847
2022,Male,40-,Non-Aboriginal,Greater Darwin,4845
2022,Male,45-,Non-Aboriginal,Greater Darwin,3644
2022,Male,50-,Non-Aboriginal,Greater Darwin,4515
2022,Male,55-,Non-Aboriginal,Greater Darwin,3981
2022,Male,60-,Non-Aboriginal,Greater Darwin,3496
2022,Male,65-,Non-Aboriginal,Greater Darwin,2769
2022,Male,70-,Non-Aboriginal,Greater Darwin,2187
2022,Male,75-,Non-Aboriginal,Greater Darwin,1368
2022,Male,80-,Non-Aboriginal,Greater Darwin,713
2022,Male,85+,Non-Aboriginal,Greater Darwin,406
2022,Female,0-,Non-Aboriginal,Greater Darwin,3925
2022,Female,5-,Non-Aboriginal,Greater Darwin,3737
2022,Female,10-,Non-Aboriginal,Greater Darwin,3369
2022,Female,15-,Non-Aboriginal,Greater Darwin,3364
2022,Female,20-,Non-Aboriginal,Greater Darwin,4132
2022,Female,25-,Non-Aboriginal,Greater Darwin,6244
2022,Female,30-,Non-Aboriginal,Greater Darwin,6601
2022,Female,35-,Non-Aboriginal,Greater Darwin,5908
2022,Female,40-,Non-Aboriginal,Greater Darwin,4799
2022,Female,45-,Non-Aboriginal,Greater Darwin,3550
2022,Female,50-,Non-Aboriginal,Greater Darwin,4017
2022,Female,55-,Non-Aboriginal,Greater Darwin,3496
2022,Female,60-,Non-Aboriginal,Greater Darwin,3093
2022,Female,65-,Non-Aboriginal,Greater Darwin,2432
2022,Female,70-,Non-Aboriginal,Greater Darwin,1909
2022,Female,75-,Non-Aboriginal,Greater Darwin,1196
2022,Female,80-,Non-Aboriginal,Greater Darwin,688
2022,Female,85+,Non-Aboriginal,Greater Darwin,474
2023,Male,0-,Aboriginal,Greater Darwin,979
2023,Male,5-,Aboriginal,Greater Darwin,1073
2023,Male,10-,Aboriginal,Greater Darwin,965
2023,Male,15-,Aboriginal,Greater Darwin,847
2023,Male,20-,Aboriginal,Greater Darwin,757
2023,Male,25-,Aboriginal,Greater Darwin,801
2023,Male,30-,Aboriginal,Greater Darwin,785
2023,Male,35-,Aboriginal,Greater Darwin,707
2023,Male,40-,Aboriginal,Greater Darwin,650
2023,Male,45-,Aboriginal,Greater Darwin,837
2023,Male,50-,Aboriginal,Greater Darwin,493
2023,Male,55-,Aboriginal,Greater Darwin,358
2023,Male,60-,Aboriginal,Greater Darwin,295
2023,Male,65-,Aboriginal,Greater Darwin,180
2023,Male,70-,Aboriginal,Greater Darwin,108
2023,Male,75-,Aboriginal,Greater Darwin,66
2023,Male,80-,Aboriginal,Greater Darwin,17
2023,Male,85+,Aboriginal,Greater Darwin,15
2023,Female,0-,Aboriginal,Greater Darwin,949
2023,Female,5-,Aboriginal,Greater Darwin,1014
2023,Female,10-,Aboriginal,Greater Darwin,988
2023,Female,15-,Aboriginal,Greater Darwin,638
2023,Female,20-,Aboriginal,Greater Darwin,546
2023,Female,25-,Aboriginal,Greater Darwin,683
2023,Female,30-,Aboriginal,Greater Darwin,702
2023,Female,35-,Aboriginal,Greater Darwin,714
2023,Female,40-,Aboriginal,Greater Darwin,637
2023,Female,45-,Aboriginal,Greater Darwin,860
2023,Female,50-,Aboriginal,Greater Darwin,526
2023,Female,55-,Aboriginal,Greater Darwin,450
2023,Female,60-,Aboriginal,Greater Darwin,354
2023,Female,65-,Aboriginal,Greater Darwin,265
2023,Female,70-,Aboriginal,Greater Darwin,182
2023,Female,75-,Aboriginal,Greater Darwin,71
2023,Female,80-,Aboriginal,Greater Darwin,48
2023,Female,85+,Aboriginal,Greater Darwin,29
2023,Male,0-,Non-Aboriginal,Greater Darwin,4028
2023,Male,5-,Non-Aboriginal,Greater Darwin,4024
2023,Male,10-,Non-Aboriginal,Greater Darwin,3700
2023,Male,15-,Non-Aboriginal,Greater Darwin,4028
2023,Male,20-,Non-Aboriginal,Greater Darwin,4706
2023,Male,25-,Non-Aboriginal,Greater Darwin,6172
2023,Male,30-,Non-Aboriginal,Greater Darwin,6613
2023,Male,35-,Non-Aboriginal,Greater Darwin,5973
2023,Male,40-,Non-Aboriginal,Greater Darwin,5006
2023,Male,45-,Non-Aboriginal,Greater Darwin,3529
2023,Male,50-,Non-Aboriginal,Greater Darwin,4548
2023,Male,55-,Non-Aboriginal,Greater Darwin,3929
2023,Male,60-,Non-Aboriginal,Greater Darwin,3550
2023,Male,65-,Non-Aboriginal,Greater Darwin,2802
2023,Male,70-,Non-Aboriginal,Greater Darwin,2221
2023,Male,75-,Non-Aboriginal,Greater Darwin,1467
2023,Male,80-,Non-Aboriginal,Greater Darwin,759
2023,Male,85+,Non-Aboriginal,Greater Darwin,456
2023,Female,0-,Non-Aboriginal,Greater Darwin,3888
2023,Female,5-,Non-Aboriginal,Greater Darwin,3600
2023,Female,10-,Non-Aboriginal,Greater Darwin,3417
2023,Female,15-,Non-Aboriginal,Greater Darwin,3426
2023,Female,20-,Non-Aboriginal,Greater Darwin,4196
2023,Female,25-,Non-Aboriginal,Greater Darwin,6289
2023,Female,30-,Non-Aboriginal,Greater Darwin,6781
2023,Female,35-,Non-Aboriginal,Greater Darwin,6037
2023,Female,40-,Non-Aboriginal,Greater Darwin,4877
2023,Female,45-,Non-Aboriginal,Greater Darwin,3543
2023,Female,50-,Non-Aboriginal,Greater Darwin,4001
2023,Female,55-,Non-Aboriginal,Greater Darwin,3513
2023,Female,60-,Non-Aboriginal,Greater Darwin,3140
2023,Female,65-,Non-Aboriginal,Greater Darwin,2482
2023,Female,70-,Non-Aboriginal,Greater Darwin,1987
2023,Female,75-,Non-Aboriginal,Greater Darwin,1334
2023,Female,80-,Non-Aboriginal,Greater Darwin,713
2023,Female,85+,Non-Aboriginal,Greater Darwin,522
